emilygeere,2010-12-09 09:23:25,"London, England","STAY AT HOME! For your friends, your families, the NHS and for YOURSELF! Together we can fight the corona virus! 👏🏻… https://t.co/rY9NPzbQI8"
AvinashPatnaik5,2009-09-12 06:17:29,India,"In frame : Neem flowers &amp; Buds 
Odia: Neema phula/ Kadha
We have to accept the bitter truth i.e CORONA &amp; adapt a he… https://t.co/xbnCu1zlV6"
antoniostarr,2008-07-17 22:25:37,"Atlanta, GA","I bet you sung it in your head. #corona @ Atlanta, Georgia https://t.co/dY1tca31ok"
cbgfm9,2013-06-29 16:46:05,"New Orleans, LA","Who shipping edibless? Tag em &amp; follow @corona for updates on this epidemic #STAYINSIDE 😷 @ Houston, Texas https://t.co/0zgzjJWAko"
DejanLjubav,2015-09-16 19:12:24,Beograd Srbija Novi Beograd ,Corona Vairus teriblle situacion bat best smal soul 3 and mamy with epidemy rulls is roud for better futtur and lov… https://t.co/bEWZwujUgp
bicos_be,2013-04-29 15:51:01,bicos HQ,"After all, there is such a thing as algebra in real life #corona @ bicos https://t.co/GZ3qhZER5r"
kdbupp,2015-02-18 16:01:11,"Fort Myers, FL","Corona ready at Store 7955 in Fort Myers, FL. #T-Mobile #tmobile #TMO #tmobilelife #tmobilemoney #ready #uncarrier… https://t.co/EnkYvvuGYp"
DavidRBizousky,2012-07-16 21:20:48,Charleston SC,It looks like everyone is taking up gardening with being home. Corona Virus gardening is the new in. @ Lowe's Home… https://t.co/8mr09lOLDh
KishanS58825243,2017-02-09 10:46:38,"Porbandar, India","Ready to wipe out 
#endgame
#snapbychina

Finally this time 
burn Human not NATURE 
#corona 

Nature is on power sa… https://t.co/7x97bLNSHt"
SerenaSrour,2013-03-04 12:39:57,Lebanon,"While in #quarantine , having a quick talk with the #coronavirus 🦠
.
.
#covid_19 #corona #lebanon #beirut #world… https://t.co/3BcHu1B9Bw"
LisaKearth,2009-02-24 02:06:23,"ÜT: 34.043526,-118.363393","Haha! Excited to do the show from home and yes just had a couple hard boiled eggs! What about you ? 

•
•
•
#home… https://t.co/k5X9TguxXM"
stanleyfashions,2016-02-13 10:25:09,"Pangani, Kenya","“We at @stanleyfashions in the spirit of One Kenya would like to announce that due to the current Corona outbreak,… https://t.co/Ae1jfnFeJt"
susiedp,2009-02-11 00:03:39,Upstate New York,"Day 8, Escape from Corona-traz — Curbside snacks from sunhees95ferry in Troy where owner jin_ahkim is delivering fr… https://t.co/gXslTH7GGa"
JasminKetschler,2011-10-15 13:28:55,"Vienna, Austria","#corona #outside #roommates #walkingaround #notgoingcrazy @ Vienna, Austria https://t.co/spCl1Qp4Za"
RobinPetgrave,2012-07-10 08:22:39,"Los Angeles, CA",More-🎶 This town is coming like a ghost town🎶 rush hour while on lockdown. 🤯WTF! #lockdown #corona… https://t.co/5BPJXKKTsc
HashBrownHertz,2009-07-09 13:06:38,Detroit,"Jason 40 year old freshman at Diaylsis
My #nurse just took my #temperature, and lets us know what temperature would… https://t.co/nRQRBW9sym"
PopELSev7Lz,2009-04-30 20:24:17,"New York, New Jersey, Ecuador",🔥😷#quarantine #music #300 #spartan #anthem #video 😷🔥made this #song when the #movie #first #premiere way back 💪💯💪… https://t.co/GrD5bwNcw5
Squeechie,2011-04-04 19:56:00,London,Meanwhile ppl a fight ova tissue ⚽️⚽️  😂😂😂 jermell.1 Weh corona a guh #10touchchallenge #challenge #corona #uk… https://t.co/4Otx4zwmGm
exclusiveaccess,2008-09-17 17:17:35,in your fav mags & blogs!!!,"As we face this unprecedented #corona virus crisis, we are truly grateful for your leadership and guidance during t… https://t.co/Zt3YDdt6R0"
Mike_Schmiddy,2016-03-31 14:36:09,"Atlanta, GA",Lookin' fly asf despite what Miss. Corona has to say. I'm dressed in black for the mourning of this currently dead… https://t.co/BIR9s3SYG4
eyeontheeast,2011-07-26 04:00:58,Mediterranean,"Searching for hope.

#beirut #lebanon #skyphotography #lifeintimesofcorona #mothernature #divine #light #hope… https://t.co/HFt9enPHG2"
ElevateNY,2010-05-26 19:54:32,"New York City, NY",Wow!!! I love this question from our governor. How to be “socially distanced &amp; spiritually connected”? 1- Spiritual… https://t.co/DmE6RBXakL
Mooky1989,2009-04-09 03:07:43,"Lexington, KY",Made some jiffymixes corn muffin this morning! Can’t wait for them to cool down! #yum #foodporn #homemade… https://t.co/wbCZpm9iN2
schizoid_pb,2015-05-27 18:10:38,"Paderborn, Nordrhein-Westfalen","The Show Must Go On #paderborn #paderborner #blackandwhite #germany #theater #corona @ Paderborn, Germany https://t.co/UtiKmWkocS"
ChuckBell4,2011-03-15 17:36:54,"Washington, DC",And away we go.  Remote broadcasting day1.  Our #airbnb is now #corona capable and StormTeam4 ready.  #bts… https://t.co/8QPsApjCN4
eyeontheeast,2011-07-26 04:00:58,Mediterranean,"I see light, but not the end of the tunnel.

#beirut #lebanon #skyphotography #lifeintimesofcorona #mothernature… https://t.co/YRUN4pvK5p"
Tayzlor,2009-05-31 19:33:50,New York,Muh #climatechange via #sjw #npc #pc #virtuesignalling #normies aka #gretathunberg #schoolstrike4climate… https://t.co/joMDAtzE4n
shootmyjourney,2019-01-14 18:00:57,"İstanbul, Türkiye","From a rich history to its many legends, the Maiden's Tower is a long-standing Istanbul icon.
Around Maiden's Tower… https://t.co/iQHU9XHGHv"
FerraFitness,2010-02-07 14:17:19,New York City,"I have the best cure for Corona Virus right here in Ferra’s Kitchen! 
.
.
.
.
#fuckthecoronavirus #mangiaacasa… https://t.co/Np6HZNDC8p"
ArchieLyons_IV,2014-03-26 21:30:12,"Peoria, IL, USA",Couldn’t think of a better shirt to wear in self quarantine! caterpillarinc wearecaterpillar #corona… https://t.co/3eGgupQzwg
konggirl67,2009-08-29 03:41:14,"Louisville, KY","My very first Corona TP purchase!!! Thanks @biglots my FAVE!! @ Saint Matthews, Kentucky https://t.co/DSMMdhD8Y9"
FerraFitness,2010-02-07 14:17:19,New York City,"I have the best cure for Corona Virus right here in Ferra’s Kitchen! .
.
.
.
#fuckthecoronavirus #mangiaacasa… https://t.co/XvJZiNmMdd"
elitkost,2010-02-18 16:46:16,"Sweden, Near Gothenburg","Restless and doing my part of the not going out too much in this  Corona situation.
Cooking food is a great thing t… https://t.co/sr7IgftIHi"
rvincent_mas,2009-04-09 23:38:15,"Portland, OR","Shelter in Place Day 1. Got everything I need. Love, most of all 🧡
I made two friends. Steve Miller in the photo is… https://t.co/n0K9vfIxF6"
Deeceylan,2009-05-14 04:28:05,"Danbury, CT","Let's give a big shout out to those on the frontlines, fighting this fight for us all. Thank you, doctors, nurses a… https://t.co/VeXjwHc5sD"
Cajunslimmm,2009-07-10 22:26:57,my house,"How we gonna act after quarantine is over.
#quarantine #corona #2020 #badstart @ Louisiana https://t.co/alZvUE6w7p"
_KatieMoga_,2009-09-23 04:55:38,,"Homechurched yesterday. Don't be afraid, God's still God.
.
.""The only time you can see the corona of the sun is th… https://t.co/Q1WbFBtOyF"
GAdventuress,2013-04-02 00:00:42,The Globe,Namaste 🙏🏿🙏🙏🏽Best way to greet each other...#germfree #corona #coronavirus #covid_19 @ La VILLA Pondicherry https://t.co/5bLWiraLL1
The_LoganMoore,2014-04-07 23:00:43,The Netherlands,"Today we wear red! So that was my excited moment of the day🤣 what was yours? #lockdown haha LM 

#todaywewearred… https://t.co/qD2ilTYCQb"
SunshineEduGrp,2013-02-12 06:06:08,"Chittagong, Bangladesh",Comic strip # 2 on Corona Virus and the necessary measures to prevent catching such infectious diseases. Credits: S… https://t.co/SJlIaJhBct
MoveYourTails,2015-06-29 15:38:22,"Duluth, GA","Corona Playlist day 3

https://t.co/DVnNVCl1XC"
deborah_charron,2015-11-29 16:55:43,"Florida, USA",Avoiding the Corona Virus#! Well there are worse offices to have! #yourrealtordeborah #workinghardformyclients… https://t.co/mYU9n4tLqz
NDF1968,2009-01-06 17:57:35,"Warwick, England",Started to build my own table football team - the Covid XI - only problem is they started moaning after the first h… https://t.co/9V7gGx6Qb8
3destiny,2009-03-19 04:57:01,Germany,"I feel relieved! 😌

I worried that fresh items like these would not be available in my grocery delivery, especially… https://t.co/sCfGmT6Agk"
southeastcomms,2011-06-17 03:37:34,Rosebud Vic Au,"So unless you have been under a rock 
You would be all to aware there is currently a global pandemic.. This covid 1… https://t.co/9BCmLlvJqA"
cdqolowo,2013-02-20 06:44:59,,So I was on the phone with my lil brother last-night for almost 2hrs discussing the issue of this deadly Corona Vir… https://t.co/QG9d9BNV20
amjsutherland,2009-03-04 22:53:00,,Testing paint colours - with my workforce... #socialdistancing #corona #painting @ Camblesforth https://t.co/vOPaioAO0p
SahilAaahuja,2011-04-09 09:06:48,"New Delhi, India","Easy Homade Recepies
1.KhattaAloo
2.EasyHomemadeInnovative Sandwich
#corona #quarantine #StaySafe 
#foodporn… https://t.co/8jHrBnNKey"
brunus_tweeteth,2011-08-30 06:11:20,,"Everybody, chillax... I found the #cure for #corona @ Westside, Houston, Texas https://t.co/9GVX0bQZiy"
SixSwank,2011-10-07 18:54:06,"Lagos, Nigeria","WHO(World Health Organization ) is on WhatsApp. 
Send them a message saying ""hi"" and they will send you the latest… https://t.co/CuJKHcMzhc"
Kanchanl11,2011-10-08 05:39:02,udaipur,#corona #india #ilovemyindia #kkdamor #barat #indian #family #icantstayhome #iamhealthcareworker @ Udaipur - The Ci… https://t.co/lvu4i6sq1I
GangstaGrillz11,2019-09-12 16:16:35,,"Bring your idea. We bring it to fulfillment. We still opened. Pull up.
.
#ganstagrillz #eastatlantavillage… https://t.co/wukmQ8FP9g"
lisarouissi,2008-01-06 16:31:20,"Den Haag, Netherlands","Corona isolation inspiration #diy #saltandpepper @ The Hague, Netherlands https://t.co/kBCJYecgKk"
SpencerCmbs,2010-12-10 15:04:13,,A few hundred feet from the goal this morning. Damn you Corona!!! @ Mt. Soledad National Veterans Memorial https://t.co/V92OHr102z
Kanchanl11,2011-10-08 05:39:02,udaipur,#कोरोना #corona #india @ Udaipur - The City of Lakes https://t.co/55iDNKdLcU
lovetotravelfam,2018-10-28 11:37:59,"Utrecht, Nederland","Beautiful Henschotermeer 🏝

Hope we can spend some summer days at this awesome lake after the Corona crisis soon...… https://t.co/Wrr8qyaIFp"
FleisherPhotog,2009-10-15 12:42:35,"Atlanta, GA","Head over to @eateratlanta to see our photo essay of Atlanta during this period of social isolation
.
.
.
.
#eater… https://t.co/0zKTo8X7Hm"
kellissima,2008-02-21 05:32:09,"Ann Arbor, MI","Physical therapy in the time of corona... @ Ann Arbor, Michigan https://t.co/pQEfWLae6r"
Allevatop,2010-03-30 23:31:51,"London, England","🇬🇧  Hello everyone, Corona is not making anyone's life any easier. But in dark times, let's not forget those who re… https://t.co/ls08pGT5qj"
LaReineChabut,2011-03-15 06:01:19,Los Angeles,"Happy Monday🎉 It’s week #2! Keep smiling 😀 👶 
.
.
#momgevity #humor #stayhome #stayhealthy #babies #moms #dads… https://t.co/L0TTykiW33"
1MANTHRILLRIDE1,2013-06-23 05:09:14,"Foxborough, MA","HARVEY WEINSTEIN HAS #Corona There is a God!
#JesusIsTheReasonForTheSeason #coronaapocalypse @ Foxborough, Massachu… https://t.co/zSiksdEeNz"
ABHAY101101,2017-03-13 14:58:52,,Stay at home and be safe during crucial days we will win against corona https://t.co/HkTfJiYgDi
aadharindia,2011-04-27 22:24:41,"Gujarat, India","#CMGujarat #VijayRupani appeal

Stay home

Stay safe

Avoid unnecessary travel

#gujaratfightscovid19… https://t.co/9RkdDdgzmE"
chewylewis,2009-02-16 12:50:47,"Lombard, IL","Building @LEGO_Group dinosaurs during the Corona virus quarantine 😁

#bryce #kimchibaby #kidsofinstagram 

brian3sn… https://t.co/RkVhWldvdn"
Cbchef88,2012-02-24 07:18:32,"Indianapolis, IN","govholcomb is on right now.  Tune in and hear our future in taking on #corona #virus indianastate @ Indianapolis, I… https://t.co/vxJAVfxZfK"
AOafrica,2010-07-21 03:13:31,Da Motherland not da OtherLand,Damn this club always taking forever to bring the bottles...and fuck the security 😁😁 @ Club Corona https://t.co/evB3H80uF4
andyjonesrock,2013-10-07 14:02:42,"Osnabrück, Germany","This is Ramona, the owner of guttut - a wonderful vegan cafe in Dortmund. Like many, her business has been substant… https://t.co/CsMeoeEQAs"
ASexyBiscuit,2018-02-21 01:36:07,They/Them,Had to go into town to go to pharmacy! Trowbridge is normally packed with people! Shops are taking action which is… https://t.co/EwEepLgs37
Owlee22,2009-06-19 15:32:07,"California, USA","My neighbors found a fun way to stay positive this shelter season!
.
.
.
.
.
.
.
#funny #SanFrancisco #sunset… https://t.co/ztuNFDGYwO"
nik1255,2010-03-26 10:16:57,Indore,"Life before corona lockdown 😷
Hoping for better tomorrow 🤩

#throwback #happiness @ Indore, India https://t.co/2y2kFwfjCS"
paulbradley184,2009-12-21 00:42:26,"Charlotte, NC","All jokes aside, how do you think Bob is handling the coronavirus outbreak officialbillmurray?  #corona… https://t.co/qh5xhq8Hbc"
aadharindia,2011-04-27 22:24:41,"Gujarat, India",Artists artisans #phadpainting responding to the current situation of #covid_19 #corona #indiafightscorona… https://t.co/hEvO3JzVBs
SingTyrus,2009-10-27 18:22:13,ATL/LA/DMV,"Them: Do You Think The whitehouse  is withholding information about  “Rona”👀👀😂🤣

Me:
.
.
.
.
#rona #corona… https://t.co/F4spGJRBmt"
CMAHULKAR,2013-11-11 09:16:35,INDIA,"Little bit messy, but it’s my workstation...
Ready to work from home 🏠...
Stay home 🏡 stay safe ...
Go...Corono...G… https://t.co/3qpyktaQKZ"
yeshuasarm,2013-02-05 12:44:10,London | Nigeria,Meet Leena! She’s here to share the simple and effective steps to follow when washing your hands. Thorough and regu… https://t.co/GALoWn5tBi
TheVictoryShow_,2010-05-11 07:57:32,Cosby Leicester,Trying to do our bit for spreading cheer in the community. May you and your loved ones remain safe 🙏🏼 #rainbow… https://t.co/hlFWOgyYQM
EmilAaslund,2011-07-23 12:44:24,Norway,"Birthday, Corona style? Bake for yourself. This time Vanilla Buns and Japanese Milk Bread. 
#corona #coronacrisis… https://t.co/zd8EOIVe8k"
InfamousReptar_,2011-01-15 02:57:54,Atlanta,therealdramachild got straight 🔥🔥🔥🔥 coming soon... #paytheman #alert #newmusic #dallastexas #corona… https://t.co/XVzpnleaH5
HapandHarrys,2011-05-31 18:02:21,Tennessee,"Desperate times call for desperate measures 🍻#facetime 
_
_
_
#lovethyneighbor #craftbeer #tn #nashville #musiccity… https://t.co/7LB5WKNRoc"
EricHansen,2008-06-19 21:48:01,"Springfield, IL","“Team Meeting”
 #Corona style. @ Springfield, Illinois https://t.co/cya5jj9wK4"
cameraworks_vid,2012-01-27 12:10:58,Niel,"❌ View Of Our Camera Monitor ❌👀🎬📽
#CameraWorks #Becausewecam #corona #covid_19 #monitor #showreel #videoproducer… https://t.co/4aa2gdq45g"
Tweeting_Mamma,2011-06-20 18:50:02,Finland,"School from home with me, and online. I’m amazed at how kids adapt so quickly to new situations. 💛👊🏼 
.
.… https://t.co/jDAVJWwfnG"
calimatt1986,2009-06-23 04:02:34,new jersey,Out with the old. Boom with corona.😂 #newworldorder #planned #money #enviroment #social #trapped #memes #world… https://t.co/gdJR4VGwGZ
123RahulJha,2014-01-17 02:33:31,http://Flow.page/rahuljha,"The total number of global cases has surpassed 350,000, including more than 15,000 fatalities. Over 100,000 patient… https://t.co/NgHbpv3rFK"
diallokenyatta,2012-07-17 20:00:32,Chicago,"Love in the Time of Corona.
Tune in tonight.
♥️🦠💔 @ Chicago, Illinois https://t.co/FmhU2utVQ6"
amandhayal,2009-08-07 05:29:23,"Noida, Sirsa","“At the end of the day, the goals are simple: Safety and security.""

– Jodi Rell

Stay Inside Stay Safe !!!

In Fra… https://t.co/aS1CNHBE6a"
OfficialDjGreen,2010-01-11 14:34:01,"Hamburg, Deutschland","You have to #comfortable with being #unconfortable  , #corona is around the world but we have to enjoy our days any… https://t.co/0593g1PT5L"
MadameAshLee,2009-07-06 18:14:53,"Brooklyn Born, Harlem Bred",#OperationFeedHarlem Monday-Saturday from 12pm-4pm (or until supplies last). #Share #Free #HotFood #ColdFood #NAN… https://t.co/8kGILuvSPD
Converse4Change,2015-02-19 03:30:32,"Abuja, Nigeria","The Corona Virus Pandemic : A Call For Urgent, Coordinated and Strong Response – Global, Continental, Regional, Nat… https://t.co/9MF2lZNu8E"
neurotik_beats,2016-11-20 23:15:17,"Lisboa, Portugal",Who feeling the vibe? Not only a producer anymore. I've start feeling like a rapper now! 💜 #GoBigOrGoHome… https://t.co/0KhDdhGsBs
TracFit,2012-02-23 17:27:12,"San Jose, CA","As human beings, I believe we're incredibly resilient, much more resilient than the corona virus.  As we improvise,… https://t.co/spBaggrpol"
saidkamal_ma,2011-06-26 09:45:20,"Tangier-Tetouan, Morocco","Because Corona virus 😷 | #covid_19| I stops my working in Google local guide , this is make me unhappy, just for st… https://t.co/LrIrraQ5XW"
thomas_a_keal,2015-01-28 01:50:41,"FL, NYC, LA","It’s official, landsharklager is the new corona you heard it here first 🤙🏽#fakenews #stayhome #stayhealthy… https://t.co/uiUm73IHs3"
psymons2,2011-10-12 23:25:48,"Florence, SC","Dog gone Corona!!!! #MarcusBeingMarcus @ Florence, South Carolina https://t.co/8lyJToBOjY"
bongniverse,2020-01-23 13:52:53,"Kolkata, India","A little message from BONGNIVERSE 1.0
Stay at Home stay safe. 
#bongniverse #newvideo #biryani #corona #coronavirus… https://t.co/DlcfXxKq46"
roshannnikhil,2010-04-12 13:11:33,"London, UK",Increasing potential of #London #Shutdown surely; otherwise the rise will become exponential as per #Lombardy… https://t.co/mGfBD4dKTR
ClaudiaZettel,2009-07-16 08:20:10,"Vienna, Austria","Keep the streets empty for me

#corona #crisis #beatthevirus #blackandwhite #underground #hereonmyown #missyou… https://t.co/glBdGppxaM"
